Time,Wavelength,LogTOTAL,LogSTELLA,LogNEBUL
.47743E+10,1345.00,28.34893,28.34893,-14.29549
.47743E+10,1355.00,28.40712,28.40712,-14.29149
.47743E+10,1365.00,28.44003,28.44003,-14.28752
.47743E+10,1375.00,28.47620,28.47620,-14.28358
.47743E+10,1385.00,28.51994,28.51994,-14.27969
.47743E+10,1395.00,28.57184,28.57184,-14.27582
.47743E+10,1405.00,28.64605,28.64605,-14.27199
.47743E+10,1415.00,28.69668,28.69668,-14.26820
.47743E+10,1425.00,28.75301,28.75301,-14.26443
.47743E+10,1435.00,28.81570,28.81570,-14.26070
.47743E+10,1442.00,28.91718,28.91718,-14.25811
.47743E+10,1447.00,28.88310,28.88310,-14.25626
.47743E+10,1455.00,28.94940,28.94940,-14.25333
.47743E+10,1465.00,29.03891,29.03891,-14.24969
.47743E+10,1475.00,29.09138,29.09138,-14.24609
.47743E+10,1485.00,29.12805,29.12805,-14.24251
.47743E+10,1495.00,29.23157,29.23157,-14.23896
.47743E+10,1505.00,29.30803,29.30803,-14.23881
.47743E+10,1512.00,29.21796,29.21796,-14.24107
.47743E+10,1517.00,29.30670,29.30670,-14.24270
.47743E+10,1525.00,29.60716,29.60716,-14.24532
.47743E+10,1535.00,29.78752,29.78752,-14.24861
.47743E+10,1545.00,29.72581,29.72581,-14.25192
.47743E+10,1555.00,29.90831,29.90831,-14.25526
.47743E+10,1565.00,29.88424,29.88424,-14.25863
.47743E+10,1575.00,30.11585,30.11585,-14.26203
.47743E+10,1585.00,30.19615,30.19615,-14.26544
.47743E+10,1595.00,30.26025,30.26025,-14.26889
.47743E+10,1605.00,30.28915,30.28915,-14.27237
.47743E+10,1615.00,30.32947,30.32947,-14.27587
.47743E+10,1625.00,30.37384,30.37384,-14.27940
.47743E+10,1635.00,30.43801,30.43801,-14.28296
.47743E+10,1645.00,30.57293,30.57293,-14.28655
.47743E+10,1655.00,30.38002,30.38002,-14.29017
.47743E+10,1665.00,30.62790,30.62790,-14.29382
.47743E+10,1672.00,30.48133,30.48133,-14.29640
.47743E+10,1677.00,31.00825,31.00825,-14.29824
.47743E+10,1685.00,31.06026,31.06026,-14.30122
.47743E+10,1695.00,31.14463,31.14463,-14.30496
.47743E+10,1705.00,31.17992,31.17992,-14.30874
.47743E+10,1715.00,31.19802,31.19802,-14.31255
.47743E+10,1725.00,31.28711,31.28711,-14.31639
.47743E+10,1735.00,31.37561,31.37561,-14.32027
.47743E+10,1745.00,31.49765,31.49765,-14.32419
.47743E+10,1755.00,31.64528,31.64528,-14.32813
.47743E+10,1765.00,31.58368,31.58368,-14.33212
.47743E+10,1775.00,31.65170,31.65170,-14.33614
.47743E+10,1785.00,31.75910,31.75910,-14.34020
.47743E+10,1795.00,31.89720,31.89720,-14.34430
.47743E+10,1805.00,31.86826,31.86826,-14.34755
.47743E+10,1815.00,31.82190,31.82190,-14.34993
.47743E+10,1825.00,31.91922,31.91922,-14.35233
.47743E+10,1835.00,31.93392,31.93392,-14.35474
.47743E+10,1845.00,31.79905,31.79905,-14.35716
.47743E+10,1855.00,31.99416,31.99416,-14.35960
.47743E+10,1865.00,32.08454,32.08454,-14.36205
.47743E+10,1875.00,32.10793,32.10793,-14.36451
.47743E+10,1885.00,32.13637,32.13637,-14.36699
.47743E+10,1895.00,32.25505,32.25505,-14.36948
.47743E+10,1905.00,32.23484,32.23484,-14.37199
.47743E+10,1915.00,32.27572,32.27572,-14.37451
.47743E+10,1925.00,32.23604,32.23604,-14.37705
.47743E+10,1935.00,32.05556,32.05556,-14.37960
.47743E+10,1945.00,32.38002,32.38002,-14.38217
.47743E+10,1955.00,32.39541,32.39541,-14.38475
.47743E+10,1967.00,32.51358,32.51358,-14.38787
.47743E+10,1976.00,32.46069,32.46069,-14.39022
.47743E+10,1984.00,32.57919,32.57919,-14.39232
.47743E+10,1995.00,32.60699,32.60699,-14.39523
.47743E+10,2005.00,32.58486,32.58486,-14.39789
.47743E+10,2015.00,32.61642,32.61642,-14.40057
.47743E+10,2025.00,32.51285,32.51285,-14.40326
.47743E+10,2035.00,32.67524,32.67524,-14.40597
.47743E+10,2045.00,32.74200,32.74200,-14.40870
.47743E+10,2055.00,32.73281,32.73281,-14.41145
.47743E+10,2065.00,32.72374,32.72374,-14.41421
.47743E+10,2074.00,32.76854,32.76854,-14.41671
.47743E+10,2078.00,33.26938,33.26938,-14.41783
.47743E+10,2085.00,33.41830,33.41830,-14.41979
.47743E+10,2095.00,33.37597,33.37597,-14.42260
.47743E+10,2105.00,33.36078,33.36078,-14.42544
.47743E+10,2115.00,33.42799,33.42799,-14.42829
.47743E+10,2125.00,33.35702,33.35702,-14.43116
.47743E+10,2135.00,33.33821,33.33821,-14.43405
.47743E+10,2145.00,33.47958,33.47958,-14.43696
.47743E+10,2155.00,33.47186,33.47186,-14.43989
.47743E+10,2165.00,33.39080,33.39080,-14.44284
.47743E+10,2175.00,33.39722,33.39722,-14.44581
.47743E+10,2185.00,33.54450,33.54450,-14.44881
.47743E+10,2195.00,33.51979,33.51979,-14.45181
.47743E+10,2205.00,33.51088,33.51088,-14.45356
.47743E+10,2215.00,33.35606,33.35606,-14.45402
.47743E+10,2225.00,33.46459,33.46459,-14.45447
.47743E+10,2235.00,33.62119,33.62119,-14.45494
.47743E+10,2245.00,33.59695,33.59695,-14.45540
.47743E+10,2255.00,33.44165,33.44165,-14.45586
.47743E+10,2265.00,33.38680,33.38680,-14.45632
.47743E+10,2275.00,33.44342,33.44342,-14.45678
.47743E+10,2285.00,33.62878,33.62878,-14.45724
.47743E+10,2295.00,33.51879,33.51879,-14.45771
.47743E+10,2305.00,33.63957,33.63957,-14.45817
.47743E+10,2315.00,33.53270,33.53270,-14.45863
.47743E+10,2325.00,33.43290,33.43290,-14.45909
.47743E+10,2335.00,33.33666,33.33666,-14.45956
.47743E+10,2345.00,33.10453,33.10453,-14.46002
.47743E+10,2355.00,33.48758,33.48758,-14.46049
.47743E+10,2365.00,33.17894,33.17894,-14.46096
.47743E+10,2375.00,33.32938,33.32938,-14.46142
.47743E+10,2385.00,33.04047,33.04047,-14.46189
.47743E+10,2395.00,33.16910,33.16910,-14.46236
.47743E+10,2405.00,33.17426,33.17426,-14.46282
.47743E+10,2415.00,33.28149,33.28149,-14.46329
.47743E+10,2425.00,33.59244,33.59244,-14.46376
.47743E+10,2435.00,33.60548,33.60548,-14.46423
.47743E+10,2445.00,33.69988,33.69988,-14.46470
.47743E+10,2455.00,33.73848,33.73848,-14.46517
.47743E+10,2465.00,33.64108,33.64108,-14.46564
.47743E+10,2475.00,33.57743,33.57743,-14.46612
.47743E+10,2485.00,33.25065,33.25065,-14.46659
.47743E+10,2495.00,33.41597,33.41597,-14.46706
.47743E+10,2505.00,33.66095,33.66095,-14.46754
.47743E+10,2513.00,33.17699,33.17699,-14.46791
.47743E+10,2518.00,33.03149,33.03149,-14.46815
.47743E+10,2525.00,33.10451,33.10451,-14.46848
.47743E+10,2535.00,33.43475,33.43475,-14.46896
.47743E+10,2545.00,33.47187,33.47187,-14.46943
.47743E+10,2555.00,33.81744,33.81744,-14.46991
.47743E+10,2565.00,33.64630,33.64630,-14.47039
.47743E+10,2575.00,33.77963,33.77963,-14.47086
.47743E+10,2585.00,33.70638,33.70638,-14.47134
.47743E+10,2595.00,33.64022,33.64022,-14.47182
.47743E+10,2605.00,33.55257,33.55257,-14.47229
.47743E+10,2615.00,33.49798,33.49798,-14.47277
.47743E+10,2625.00,33.67002,33.67002,-14.47326
.47743E+10,2635.00,33.97919,33.97919,-14.47373
.47743E+10,2645.00,34.12941,34.12941,-14.47421
.47743E+10,2655.00,34.28657,34.28657,-14.47470
.47743E+10,2665.00,34.05934,34.05934,-14.47518
.47743E+10,2675.00,34.12691,34.12691,-14.47566
.47743E+10,2685.00,34.19818,34.19818,-14.47614
.47743E+10,2695.00,34.04563,34.04563,-14.47662
.47743E+10,2705.00,34.14716,34.14716,-14.47711
.47743E+10,2715.00,33.98513,33.98513,-14.47759
.47743E+10,2725.00,33.86025,33.86025,-14.47808
.47743E+10,2735.00,33.98808,33.98808,-14.47856
.47743E+10,2745.00,33.67401,33.67401,-14.47905
.47743E+10,2755.00,33.84368,33.84368,-14.47953
.47743E+10,2765.00,33.98495,33.98495,-14.48002
.47743E+10,2775.00,34.01102,34.01102,-14.48051
.47743E+10,2785.00,33.73807,33.73807,-14.48100
.47743E+10,2795.00,33.33067,33.33067,-14.48149
.47743E+10,2805.00,33.43087,33.43087,-14.48198
.47743E+10,2815.00,33.94102,33.94102,-14.48247
.47743E+10,2825.00,34.14826,34.14826,-14.48296
.47743E+10,2835.00,34.12987,34.12987,-14.48345
.47743E+10,2845.00,33.95889,33.95889,-14.48394
.47743E+10,2855.00,33.65989,33.65989,-14.48443
.47743E+10,2865.00,34.13742,34.13742,-14.48363
.47743E+10,2875.00,34.28657,34.28657,-14.48283
.47743E+10,2885.00,34.22126,34.22126,-14.48204
.47743E+10,2895.00,34.31664,34.31664,-14.48124
.47743E+10,2910.00,34.44524,34.44524,-14.48005
.47743E+10,2930.00,34.38189,34.38189,-14.47847
.47743E+10,2950.00,34.35102,34.35102,-14.47690
.47743E+10,2970.00,34.37669,34.37669,-14.47533
.47743E+10,2990.00,34.38344,34.38344,-14.47377
.47743E+10,3010.00,34.39318,34.39318,-14.47221
.47743E+10,3030.00,34.41597,34.41597,-14.47066
.47743E+10,3050.00,34.43666,34.43666,-14.46911
.47743E+10,3070.00,34.46103,34.46103,-14.46757
.47743E+10,3090.00,34.44911,34.44911,-14.46604
.47743E+10,3110.00,34.50135,34.50135,-14.46451
.47743E+10,3130.00,34.47406,34.47406,-14.46298
.47743E+10,3150.00,34.45909,34.45909,-14.46147
.47743E+10,3170.00,34.49740,34.49740,-14.45995
.47743E+10,3190.00,34.43844,34.43844,-14.45844
.47743E+10,3210.00,34.48984,34.48984,-14.45694
.47743E+10,3230.00,34.40714,34.40714,-14.45544
.47743E+10,3250.00,34.55076,34.55076,-14.45395
.47743E+10,3270.00,34.61627,34.61627,-14.45246
.47743E+10,3290.00,34.59975,34.59975,-14.45098
.47743E+10,3310.00,34.57976,34.57976,-14.44950
.47743E+10,3330.00,34.59048,34.59048,-14.44803
.47743E+10,3350.00,34.57849,34.57849,-14.44617
.47743E+10,3370.00,34.46188,34.46188,-14.44431
.47743E+10,3390.00,34.52034,34.52034,-14.44245
.47743E+10,3410.00,34.52850,34.52850,-14.44061
.47743E+10,3430.00,34.54451,34.54451,-14.46144
.47743E+10,3450.00,34.57153,34.57153,-14.45967
.47743E+10,3470.00,34.58571,34.58571,-14.45789
.47743E+10,3490.00,34.62676,34.62676,-14.45613
.47743E+10,3510.00,34.64843,34.64843,-14.45438
.47743E+10,3530.00,34.60801,34.60801,-14.45263
.47743E+10,3550.00,34.67009,34.67009,-14.45089
.47743E+10,3570.00,34.53164,34.53164,-14.44915
.47743E+10,3590.00,34.52671,34.52671,-14.44742
.47743E+10,3610.00,34.60889,34.60889,-14.44570
.47743E+10,3630.00,34.61940,34.61940,-14.44398
.47743E+10,3640.00,34.63204,34.63204,-14.44313
.47743E+10,3650.00,34.68716,34.68716,-14.80560
.47743E+10,3670.00,34.70064,34.70064,-14.80629
.47743E+10,3690.00,34.66336,34.66336,-14.80697
.47743E+10,3710.00,34.69606,34.69606,-14.80766
.47743E+10,3730.00,34.56434,34.56434,-14.80835
.47743E+10,3750.00,34.61474,34.61474,-14.80904
.47743E+10,3770.00,34.69868,34.69868,-14.80973
.47743E+10,3790.00,34.71290,34.71290,-14.81042
.47743E+10,3810.00,34.70385,34.70385,-14.81112
.47743E+10,3830.00,34.48567,34.48567,-14.81182
.47743E+10,3850.00,34.62468,34.62468,-14.81251
.47743E+10,3870.00,34.61518,34.61518,-14.81321
.47743E+10,3890.00,34.67775,34.67775,-14.81391
.47743E+10,3910.00,34.74721,34.74721,-14.81461
.47743E+10,3930.00,34.44530,34.44530,-14.81531
.47743E+10,3950.00,34.67900,34.67900,-14.81601
.47743E+10,3970.00,34.51873,34.51873,-14.81671
.47743E+10,3990.00,34.82939,34.82939,-14.81742
.47743E+10,4010.00,34.86195,34.86195,-14.81812
.47743E+10,4030.00,34.86372,34.86372,-14.81883
.47743E+10,4050.00,34.84637,34.84637,-14.81954
.47743E+10,4070.00,34.82786,34.82786,-14.82024
.47743E+10,4090.00,34.89369,34.89369,-14.82095
.47743E+10,4110.00,34.87294,34.87294,-14.82167
.47743E+10,4130.00,34.87352,34.87352,-14.82238
.47743E+10,4150.00,34.87298,34.87298,-14.82309
.47743E+10,4170.00,34.87510,34.87510,-14.82380
.47743E+10,4190.00,34.86091,34.86091,-14.82452
.47743E+10,4210.00,34.86568,34.86568,-14.82524
.47743E+10,4230.00,34.84686,34.84686,-14.82596
.47743E+10,4250.00,34.86040,34.86040,-14.82668
.47743E+10,4270.00,34.83365,34.83365,-14.82740
.47743E+10,4290.00,34.79990,34.79990,-14.82812
.47743E+10,4310.00,34.72670,34.72670,-14.82884
.47743E+10,4330.00,34.88369,34.88369,-14.82957
.47743E+10,4350.00,34.87102,34.87102,-14.83029
.47743E+10,4370.00,34.91333,34.91333,-14.83102
.47743E+10,4390.00,34.86795,34.86795,-14.83174
.47743E+10,4410.00,34.89458,34.89458,-14.83247
.47743E+10,4430.00,34.92224,34.92224,-14.83320
.47743E+10,4450.00,34.92060,34.92060,-14.83394
.47743E+10,4470.00,34.94553,34.94553,-14.83467
.47743E+10,4490.00,34.95087,34.95087,-14.83540
.47743E+10,4510.00,34.99995,34.99995,-14.83614
.47743E+10,4530.00,34.94852,34.94852,-14.83687
.47743E+10,4550.00,34.96436,34.96436,-14.83761
.47743E+10,4570.00,34.99427,34.99427,-14.83835
.47743E+10,4590.00,34.96894,34.96894,-14.83909
.47743E+10,4610.00,34.97971,34.97971,-14.83983
.47743E+10,4630.00,34.97003,34.97003,-14.84057
.47743E+10,4650.00,34.97607,34.97607,-14.84132
.47743E+10,4670.00,34.99104,34.99104,-14.84206
.47743E+10,4690.00,34.98250,34.98250,-14.84281
.47743E+10,4710.00,34.96850,34.96850,-14.84356
.47743E+10,4730.00,34.98529,34.98529,-14.84431
.47743E+10,4750.00,34.99399,34.99399,-14.84506
.47743E+10,4770.00,34.99299,34.99299,-14.84581
.47743E+10,4790.00,34.99151,34.99151,-14.84656
.47743E+10,4810.00,34.98849,34.98849,-14.84731
.47743E+10,4830.00,34.99931,34.99931,-14.84807
.47743E+10,4850.00,34.97188,34.97188,-14.84883
.47743E+10,4870.00,34.92619,34.92619,-14.84958
.47743E+10,4890.00,34.97804,34.97804,-14.85034
.47743E+10,4910.00,34.97751,34.97751,-14.85111
.47743E+10,4930.00,34.96858,34.96858,-14.85187
.47743E+10,4950.00,34.98795,34.98795,-14.85263
.47743E+10,4970.00,34.98485,34.98485,-14.85340
.47743E+10,4990.00,34.95309,34.95309,-14.85416
.47743E+10,5010.00,34.93235,34.93235,-14.85493
.47743E+10,5030.00,34.95698,34.95698,-14.85570
.47743E+10,5050.00,34.95693,34.95693,-14.85647
.47743E+10,5070.00,34.97466,34.97466,-14.85724
.47743E+10,5090.00,34.95218,34.95218,-14.85801
.47743E+10,5110.00,34.96060,34.96060,-14.85879
.47743E+10,5130.00,34.94681,34.94681,-14.85956
.47743E+10,5150.00,34.93088,34.93088,-14.86034
.47743E+10,5170.00,34.89585,34.89585,-14.86112
.47743E+10,5190.00,34.90705,34.90705,-14.86190
.47743E+10,5210.00,34.94009,34.94009,-14.86268
.47743E+10,5230.00,34.95965,34.95965,-14.86346
.47743E+10,5250.00,34.97491,34.97491,-14.86425
.47743E+10,5270.00,34.92179,34.92179,-14.86504
.47743E+10,5290.00,34.97623,34.97623,-14.86582
.47743E+10,5310.00,34.99714,34.99714,-14.86661
.47743E+10,5330.00,34.94707,34.94707,-14.86740
.47743E+10,5350.00,34.98338,34.98338,-14.86819
.47743E+10,5370.00,34.98072,34.98072,-14.86899
.47743E+10,5390.00,34.97147,34.97147,-14.86978
.47743E+10,5410.00,34.96156,34.96156,-14.87057
.47743E+10,5430.00,34.97049,34.97049,-14.87137
.47743E+10,5450.00,34.98250,34.98250,-14.87217
.47743E+10,5470.00,34.97314,34.97314,-14.87297
.47743E+10,5490.00,34.97630,34.97630,-14.87377
.47743E+10,5510.00,34.97091,34.97091,-14.87457
.47743E+10,5530.00,34.97982,34.97982,-14.87538
.47743E+10,5550.00,34.98510,34.98510,-14.87619
.47743E+10,5570.00,34.97508,34.97508,-14.87699
.47743E+10,5590.00,34.96587,34.96587,-14.87780
.47743E+10,5610.00,34.98045,34.98045,-14.87861
.47743E+10,5630.00,34.97792,34.97792,-14.87943
.47743E+10,5650.00,34.98098,34.98098,-14.88024
.47743E+10,5670.00,34.97007,34.97007,-14.88106
.47743E+10,5690.00,34.98074,34.98074,-14.88187
.47743E+10,5710.00,34.96734,34.96734,-14.88238
.47743E+10,5730.00,34.99844,34.99844,-14.88258
.47743E+10,5750.00,34.98209,34.98209,-14.88278
.47743E+10,5770.00,34.98691,34.98691,-14.88299
.47743E+10,5790.00,34.97128,34.97128,-14.88319
.47743E+10,5810.00,34.98540,34.98540,-14.88340
.47743E+10,5830.00,34.99551,34.99551,-14.88360
.47743E+10,5850.00,34.98286,34.98286,-14.88380
.47743E+10,5870.00,34.98421,34.98421,-14.88400
.47743E+10,5890.00,34.94984,34.94984,-14.88421
.47743E+10,5910.00,34.97802,34.97802,-14.88441
.47743E+10,5930.00,34.97838,34.97838,-14.88461
.47743E+10,5950.00,34.97821,34.97821,-14.88481
.47743E+10,5970.00,34.98319,34.98319,-14.88502
.47743E+10,5990.00,34.97594,34.97594,-14.88522
.47743E+10,6010.00,34.96878,34.96878,-14.88543
.47743E+10,6030.00,34.97622,34.97622,-14.88563
.47743E+10,6050.00,34.98364,34.98364,-14.88583
.47743E+10,6070.00,34.98065,34.98065,-14.88604
.47743E+10,6090.00,34.96618,34.96618,-14.88624
.47743E+10,6110.00,34.96579,34.96579,-14.88644
.47743E+10,6130.00,34.94472,34.94472,-14.88665
.47743E+10,6150.00,34.95545,34.95545,-14.88685
.47743E+10,6170.00,34.93745,34.93745,-14.88706
.47743E+10,6190.00,34.96110,34.96110,-14.88726
.47743E+10,6210.00,34.95835,34.95835,-14.88747
.47743E+10,6230.00,34.94528,34.94528,-14.88767
.47743E+10,6250.00,34.93123,34.93123,-14.88787
.47743E+10,6270.00,34.95036,34.95036,-14.88808
.47743E+10,6290.00,34.95547,34.95547,-14.88829
.47743E+10,6310.00,34.94312,34.94312,-14.88849
.47743E+10,6330.00,34.94786,34.94786,-14.88870
.47743E+10,6350.00,34.94828,34.94828,-14.88890
.47743E+10,6370.00,34.94564,34.94564,-14.88911
.47743E+10,6390.00,34.95110,34.95110,-14.88931
.47743E+10,6410.00,34.94040,34.94040,-14.88952
.47743E+10,6430.00,34.94458,34.94458,-14.88972
.47743E+10,6450.00,34.94153,34.94153,-14.88993
.47743E+10,6470.00,34.93913,34.93913,-14.89013
.47743E+10,6490.00,34.93052,34.93052,-14.89034
.47743E+10,6510.00,34.94262,34.94262,-14.89054
.47743E+10,6530.00,34.94164,34.94164,-14.89075
.47743E+10,6550.00,34.92669,34.92669,-14.89096
.47743E+10,6570.00,34.88890,34.88890,-14.89116
.47743E+10,6590.00,34.93330,34.93330,-14.89137
.47743E+10,6610.00,34.93932,34.93932,-14.89158
.47743E+10,6630.00,34.93618,34.93618,-14.89178
.47743E+10,6650.00,34.93618,34.93618,-14.89199
.47743E+10,6670.00,34.92775,34.92775,-14.89220
.47743E+10,6690.00,34.93425,34.93425,-14.89240
.47743E+10,6710.00,34.91895,34.91895,-14.89261
.47743E+10,6730.00,34.92810,34.92810,-14.89282
.47743E+10,6750.00,34.92119,34.92119,-14.89302
.47743E+10,6770.00,34.92234,34.92234,-14.89323
.47743E+10,6790.00,34.91782,34.91782,-14.89344
.47743E+10,6810.00,34.91797,34.91797,-14.89365
.47743E+10,6830.00,34.92178,34.92178,-14.89386
.47743E+10,6850.00,34.91045,34.91045,-14.89406
.47743E+10,6870.00,34.91648,34.91648,-14.89427
.47743E+10,6890.00,34.92060,34.92060,-14.89448
.47743E+10,6910.00,34.91766,34.91766,-14.89469
.47743E+10,6930.00,34.91480,34.91480,-14.89490
.47743E+10,6950.00,34.91333,34.91333,-14.89510
.47743E+10,6970.00,34.91580,34.91580,-14.89531
.47743E+10,6990.00,34.91276,34.91276,-14.89552
.47743E+10,7010.00,34.90237,34.90237,-14.89573
.47743E+10,7030.00,34.91046,34.91046,-14.89596
.47743E+10,7050.00,34.91389,34.91389,-14.89618
.47743E+10,7070.00,34.90573,34.90573,-14.89640
.47743E+10,7090.00,34.89619,34.89619,-14.89662
.47743E+10,7110.00,34.88902,34.88902,-14.89684
.47743E+10,7130.00,34.88048,34.88048,-14.89706
.47743E+10,7150.00,34.87873,34.87873,-14.89729
.47743E+10,7170.00,34.88189,34.88189,-14.89751
.47743E+10,7190.00,34.86998,34.86998,-14.89773
.47743E+10,7210.00,34.87938,34.87938,-14.89795
.47743E+10,7230.00,34.88513,34.88513,-14.89818
.47743E+10,7250.00,34.88727,34.88727,-14.89840
.47743E+10,7270.00,34.88774,34.88774,-14.89862
.47743E+10,7290.00,34.87822,34.87822,-14.89885
.47743E+10,7310.00,34.88617,34.88617,-14.89907
.47743E+10,7330.00,34.88672,34.88672,-14.89929
.47743E+10,7350.00,34.88747,34.88747,-14.89951
.47743E+10,7370.00,34.89292,34.89292,-14.89974
.47743E+10,7390.00,34.88317,34.88317,-14.89996
.47743E+10,7410.00,34.87716,34.87716,-14.90018
.47743E+10,7430.00,34.88561,34.88561,-14.90041
.47743E+10,7450.00,34.88686,34.88686,-14.90063
.47743E+10,7470.00,34.88910,34.88910,-14.90086
.47743E+10,7490.00,34.88605,34.88605,-14.90108
.47743E+10,7510.00,34.88892,34.88892,-14.90130
.47743E+10,7530.00,34.89118,34.89118,-14.90153
.47743E+10,7550.00,34.89248,34.89248,-14.90175
.47743E+10,7570.00,34.88877,34.88877,-14.90198
.47743E+10,7590.00,34.88576,34.88576,-14.90220
.47743E+10,7610.00,34.88351,34.88351,-14.90243
.47743E+10,7630.00,34.88072,34.88072,-14.90265
.47743E+10,7650.00,34.87773,34.87773,-14.90288
.47743E+10,7670.00,34.86230,34.86230,-14.90310
.47743E+10,7690.00,34.87154,34.87154,-14.90333
.47743E+10,7710.00,34.86382,34.86382,-14.90355
.47743E+10,7730.00,34.86379,34.86379,-14.90378
.47743E+10,7750.00,34.85946,34.85946,-14.90400
.47743E+10,7770.00,34.86547,34.86547,-14.90423
.47743E+10,7790.00,34.86737,34.86737,-14.90446
.47743E+10,7810.00,34.86524,34.86524,-14.90468
.47743E+10,7830.00,34.85979,34.85979,-14.90491
.47743E+10,7850.00,34.85530,34.85530,-14.90513
.47743E+10,7870.00,34.86242,34.86242,-14.90536
.47743E+10,7890.00,34.85506,34.85506,-14.90559
.47743E+10,7910.00,34.84700,34.84700,-14.90581
.47743E+10,7930.00,34.84483,34.84483,-14.90604
.47743E+10,7950.00,34.84119,34.84119,-14.90626
.47743E+10,7970.00,34.85311,34.85311,-14.90649
.47743E+10,7990.00,34.85391,34.85391,-14.90672
.47743E+10,8010.00,34.85162,34.85162,-14.90695
.47743E+10,8030.00,34.85077,34.85077,-14.90718
.47743E+10,8050.00,34.84908,34.84908,-14.90740
.47743E+10,8070.00,34.84958,34.84958,-14.90763
.47743E+10,8090.00,34.84166,34.84166,-14.90786
.47743E+10,8110.00,34.84510,34.84510,-14.90808
.47743E+10,8130.00,34.84987,34.84987,-14.90831
.47743E+10,8150.00,34.84869,34.84869,-14.90854
.47743E+10,8170.00,34.84940,34.84940,-14.90877
.47743E+10,8190.00,34.83795,34.83795,-14.90900
.47743E+10,8210.00,34.83829,34.83829,-14.95532
.47743E+10,8230.00,34.84199,34.84199,-14.95539
.47743E+10,8250.00,34.84238,34.84238,-14.95545
.47743E+10,8270.00,34.84816,34.84816,-14.95551
.47743E+10,8290.00,34.84490,34.84490,-14.95558
.47743E+10,8310.00,34.83146,34.83146,-14.95564
.47743E+10,8330.00,34.82955,34.82955,-14.95570
.47743E+10,8350.00,34.83060,34.83060,-14.95577
.47743E+10,8370.00,34.83298,34.83298,-14.95583
.47743E+10,8390.00,34.81971,34.81971,-14.95590
.47743E+10,8410.00,34.83115,34.83115,-14.95596
.47743E+10,8430.00,34.81352,34.81352,-14.95602
.47743E+10,8450.00,34.81080,34.81080,-14.95608
.47743E+10,8470.00,34.81087,34.81087,-14.95615
.47743E+10,8490.00,34.81371,34.81371,-14.95621
.47743E+10,8510.00,34.79408,34.79408,-14.95628
.47743E+10,8530.00,34.81419,34.81419,-14.95634
.47743E+10,8550.00,34.78822,34.78822,-14.95640
.47743E+10,8570.00,34.81814,34.81814,-14.95647
.47743E+10,8590.00,34.81029,34.81029,-14.95653
.47743E+10,8610.00,34.81129,34.81129,-14.95659
.47743E+10,8630.00,34.81764,34.81764,-14.95666
.47743E+10,8650.00,34.82012,34.82012,-14.95672
.47743E+10,8670.00,34.78472,34.78472,-14.95679
.47743E+10,8690.00,34.80375,34.80375,-14.95685
.47743E+10,8710.00,34.81377,34.81377,-14.95692
.47743E+10,8730.00,34.81507,34.81507,-14.95698
.47743E+10,8750.00,34.80780,34.80780,-14.95704
.47743E+10,8770.00,34.81551,34.81551,-14.95710
.47743E+10,8790.00,34.81369,34.81369,-14.95717
.47743E+10,8810.00,34.80260,34.80260,-14.95723
.47743E+10,8830.00,34.80928,34.80928,-14.95730
.47743E+10,8850.00,34.81238,34.81238,-14.95736
.47743E+10,8870.00,34.80021,34.80021,-14.95743
.47743E+10,8890.00,34.81206,34.81206,-14.95749
.47743E+10,8910.00,34.81496,34.81496,-14.95755
.47743E+10,8930.00,34.80371,34.80371,-14.95762
.47743E+10,8950.00,34.80361,34.80361,-14.95768
.47743E+10,8970.00,34.80489,34.80489,-14.95774
.47743E+10,8990.00,34.80571,34.80571,-14.95781
.47743E+10,9010.00,34.78555,34.78555,-14.95787
.47743E+10,9030.00,34.79957,34.79957,-14.95794
.47743E+10,9050.00,34.80896,34.80896,-14.95800
.47743E+10,9070.00,34.80323,34.80323,-14.95807
.47743E+10,9090.00,34.78840,34.78840,-14.95813
.47743E+10,9110.00,34.79276,34.79276,-14.95819
.47743E+10,9130.00,34.80104,34.80104,-14.95826
.47743E+10,9150.00,34.79735,34.79735,-14.95832
.47743E+10,9170.00,34.79646,34.79646,-14.95838
.47743E+10,9190.00,34.80095,34.80095,-14.95845
.47743E+10,9210.00,34.78577,34.78577,-14.95851
.47743E+10,9230.00,34.77899,34.77899,-14.95858
.47743E+10,9250.00,34.78000,34.78000,-14.95864
.47743E+10,9270.00,34.78169,34.78169,-14.95870
.47743E+10,9290.00,34.77944,34.77944,-14.95877
.47743E+10,9310.00,34.78342,34.78342,-14.95883
.47743E+10,9330.00,34.78052,34.78052,-14.95890
.47743E+10,9350.00,34.77816,34.77816,-14.95896
.47743E+10,9370.00,34.77182,34.77182,-14.95903
.47743E+10,9390.00,34.77707,34.77707,-14.95909
.47743E+10,9410.00,34.76246,34.76246,-14.95916
.47743E+10,9430.00,34.77472,34.77472,-14.95922
.47743E+10,9450.00,34.76559,34.76559,-14.95928
.47743E+10,9470.00,34.77436,34.77436,-14.95935
.47743E+10,9490.00,34.77502,34.77502,-14.95941
.47743E+10,9510.00,34.77105,34.77105,-14.95948
.47743E+10,9530.00,34.76993,34.76993,-14.95954
.47743E+10,9550.00,34.75482,34.75482,-14.95960
.47743E+10,9570.00,34.76192,34.76192,-14.95967
.47743E+10,9590.00,34.77002,34.77002,-14.95973
.47743E+10,9610.00,34.76297,34.76297,-14.95979
